ISLAND CITY MALL,,,,,,
INVENTORY VALUATION REPORT,,,,,,
"AS OF NOVEMBER 4, 2021",,,,,,
INCODE,VARIANT,DESC,UNIT,QUANTITY,COST W/O VAT,AMOUNT W/O VAT
831522,,DEFEND 70P ETHYL ALCOHOL FT 60x100ML,PCS,320,23.32589,"7,464.28"
831531,,CHARM FAB COND BLUE ALL DAY FRESH 24x400ML,PCS,408,49.10714,"20,035.71"
831533,,CHARM FAB COND PINK PEONY FANTASY 24x400ML,PCS,432,49.10714,"21,214.28"
831536,,CHARM FAB COND RED BERRIES n BLSSM 24x400ML,PCS,240,49.10714,"11,785.71"
831538,,CHARM FAB COND BLUE ALL DAY FRESH 360x30ML,PCS,"1,080.00",3.57143,"3,857.14"
831539,,CHARM FAB COND PINK PEONY FANTASY 360x30ML,PCS,"4,680.00",3.57143,"16,714.29"
831612,V0003,EASY R14 RETRACTABLE PEN 0.5 864s VARIANT,PCS,72,4.02681,289.93032
831617,,CHARM FAB COND RED BERRIES n BLSSM 360x30ML,PCS,"1,800.00",3.57143,"6,428.57"
831634,,INTERBIRDS SEWING THREAD ASSTD COLOR,PCS,444,1.33929,594.64476
832532,V0003,FLEX OFFICE FLEXSTICK PEN FO GEL B08 1.0 VARIANT,PCS,"6,000.00",5.35714,"32,142.84"
832532,V0001,FLEX OFFICE FLEXSTICK PEN FO GEL B08 1.0 VARIANT,PCS,"13,200.00",3.125,"41,250"
832532,V0002,FLEX OFFICE FLEXSTICK PEN FO GEL B08 1.0 VARIANT,PCS,"13,200.00",5.35714,"70,714.25"
832533,V0001,FLEX OFFICE FLEXSTICK PEN FO GEL B08 0.5 VARIANT,PCS,"4,800.00",3.125,"15,000"
832533,V0002,FLEX OFFICE FLEXSTICK PEN FO GEL B08 0.5 VARIANT,PCS,"10,800.00",3.125,"33,750"
832534,V0003,FLEX OFFICE FLEXSTICK PEN FO GEL B08 0.7 VARIANT,PCS,"1,200.00",3.82143,"4,585.72"
832534,V0004,FLEX OFFICE FLEXSTICK PEN FO GEL B08 0.7 VARIANT,PCS,"3,000.00",3.82143,"11,464.29"
832534,V0002,FLEX OFFICE FLEXSTICK PEN FO GEL B08 0.7 VARIANT,PCS,"9,600.00",3.125,"30,000"
832534,V0001,FLEX OFFICE FLEXSTICK PEN FO GEL B08 0.7 VARIANT,PCS,"25,200.00",3.125,"78,750"
832627,,CHARMEE PANTYLINER GO GIRL 18x40+4s,PACK,36,20.67013,744.12468
832700,,HYDN WORLD MAP BIG OUTLINE,PCS,100,2.6786,267.86
832704,,MONGOL WHITE ERASER SZ20 24s,PCS,48,19.92188,956.25024
832705,,MONGOL WHITE ERASER SZ30 36s,PCS,36,14.56474,524.33064
832756,,ARIES YARN NB SPARKLE 80L,PCS,"2,000.00",14.73215,"29,464.30"
832778,,HUA SAN THREAD ASSORTED,PCS,"1,284.00",1.11607,"1,433.03"
832800,V0001,HBW BALLPEN SCION OG8 1 VARIANT,PCS,"1,000.00",2.94643,"2,946.43"
832801,V0001,HBW BALLPEN VENZA OG 29 VARIANT,PCS,"1,250.00",2.94643,"3,683.04"
832801,V0002,HBW BALLPEN VENZA OG 29 VARIANT,PCS,"1,500.00",2.94643,"4,419.65"
832871,,ARIES YARN NB COLOR HARMONY 80L,PCS,200,9.13393,"1,826.79"
832980,,HUA SAN/INTERBIRDS THREAD SOLID COLOR 12s,PCS,384,1.04167,400.00128
833007,,MERIT CLASS RECORD K 12 ELEMENTARY LEVEL,PCS,200,34.375,"6,875.00"
833156,,TEXEH 12L TRANSPARENT COLORED ENV W/ HANDLE,PCS,120,53.125,"6,375.00"
833359,,TOMODACHI LEARNING CHARTS SOLAR SYSTEM,PCS,20,22.3885,447.77
833379,,DECORA PACKAGING TAPE 2X80M CLEAR,ROLL,792,20.08929,"15,910.72"
833539,V0003,AMSPEC UNIVERSITY HERE I COME BALLPEN VARIANT,PCS,599,5.97906,"3,581.46"
833539,V0002,AMSPEC UNIVERSITY HERE I COME BALLPEN VARIANT,PCS,"1,300.00",5.97906,"7,772.78"
833540,V0003,AMSPEC 6350 BALLPEN RETRACTABLE VARIANT,PCS,100,5.9307,593.07
833540,V0002,AMSPEC 6350 BALLPEN RETRACTABLE VARIANT,PCS,"1,000.00",5.93071,"5,930.71"
833546,V0003,AMSPEC REFILLABLE PERM MARKER CHISEL TIP VARIANT,PCS,72,16.29458,"1,173.21"
833546,V0002,AMSPEC REFILLABLE PERM MARKER CHISEL TIP VARIANT,PCS,180,16.29458,"2,933.02"
833547,V0003,AMSPEC REFILLABLE PERM MARKER BULLET TIP VARIANT,PCS,96,16.29469,"1,564.29"
833547,V0002,AMSPEC REFILLABLE PERM MARKER BULLET TIP VARIANT,PCS,132,16.29469,"2,150.90"
833596,,FLYING EAGLE PLASTIC COVER ROLL PC104,ROLL,398,26.25,"10,447.50"
833644,,TITUS PERMANENT MARKER REFILL INK RED 20ML,PCS,12,41.62917,499.55004
833738,,KRAFT FOLDER 14PTS LETTER 100s,PCS,"1,300.00",1.33929,"1,741.08"
833911,,DECORA CUTTER BLADE SMALL SS 102/AZ 9MM,TUBE,40,5.223,208.92
833926,,TOMODACHI WHITE ENVELOP SHORT 10s,PACK,"1,299.00",11.875,"15,425.63"
833927,,TOMODACHI WHITE ENVELOP LONG 10s,PACK,540,13.57143,"7,328.57"
833996,,S 0023 RING BINDER 6MM 21 RINGS A4,PCS,115,80.35713,"9,241.07"
833997,,S 0024 RING BINDER 8MM 21 RINGS A4,PCS,112,80.35714,"9,000.00"
833998,,S 0025 RING BINDER 10MM 21 RINGS A4,PCS,115,80.35713,"9,241.07"
833999,,S 0026 RING BINDER 11MM 21 RINGS A4,PCS,105,80.35714,"8,437.50"
834000,,S 0027 RING BINDER 12MM 21 RINGS A4,PCS,81,80.35716,"6,508.93"
834001,,S 0028 RING BINDER 14MM 21 RINGS A4,PCS,33,80.35727,"2,651.79"
834006,,ISOFIT METAL CLIPS 33MM,SBOX,70,80.35714,"5,625.00"
834007,,ISOFIT METAL CLIPS 50MM,SBOX,34,80.35706,"2,732.14"
834010,,S ONE ENVELOP BAG MG 807/808,PCS,188,80.35713,"15,107.14"
834038,V0003,JOY GLITTER POWDER GP00B 10ML VARIANT,PCS,305,3.34821,"1,021.20"
834038,V0006,JOY GLITTER POWDER GP00B 10ML VARIANT,PCS,340,3.34821,"1,138.39"
834038,V0002,JOY GLITTER POWDER GP00B 10ML VARIANT,PCS,690,3.34821,"2,310.26"
834364,,SHIVLAX GLUE STICK SMALL,PCS,"2,990.00",1.23626,"3,696.42"
834365,,SHIVLAX GLUE GUN STICK BIG,PCS,"5,100.00",3.34821,"17,075.87"
834660,,VISION CHRISTMAS GIFT TAG 100s,PACK,168,7.5893,"1,275.00"
834766,,ABD REIMBURSEMENT EXPENSE RECEIPT WHITE,PAD,160,9.55358,"1,528.57"
834767,,ABD REIMBURSEMENT EXPENSE RECEIPT YELLOW,PAD,160,11.33931,"1,814.29"
834768,,ABD PETTY CASH VOUCHER,PAD,460,5.08929,"2,341.07"
834769,,ABD CASH VOUCHER,PAD,40,6.6965,267.86
834854,,HOTS ART BALLPEN B 19 BLACK,PCS,384,3.97321,"1,525.71"
835007,,ACADEMIC MEDAL B & T MIGUILITO BRONZE,PCS,"1,020.00",7.58929,"7,741.08"
835054,,B & E BLACKBOARD ERASER THIN No0 8633,PCS,180,9.10714,"1,639.29"
835055,,UNIQUE GLOSSY FILE FOLDER 14PTS LONG YELLOW,PCS,500,3.94643,"1,973.22"
835057,,UNIQUE GLOSSY FILE FOLDER 14PTS LONG BLUE,PCS,"2,000.00",3.94643,"7,892.86"
835058,,UNIQUE GLOSSY FILE FOLDER 14PTS LONG VIOLET,PCS,500,3.94643,"1,973.22"
835059,,UNIQUE GLOSSY FILE FOLDER 14PTS LONG RED,PCS,500,3.94643,"1,973.22"
835060,,UNIQUE GLOSSY FILE FOLDER 14PTS LONG ORANGE,PCS,"3,000.00",3.94643,"11,839.29"
835061,,UNIQUE GLOSSY FILE FOLDER 14PTS LONG PINK,PCS,"2,500.00",3.94643,"9,866.08"
835097,,SHIVLAX/DECORA CUTTER BIG 24s,PCS,3,7.23214,21.69642
835199,,CHALLENGER WHITEWOVE MIMEO S18 LONG,REAM,80,108.57143,"8,685.71"
835255,,ARIES COMPOSITION NB PRINCESS 200x80LVS,PCS,"4,000.00",8.58036,"34,321.44"
835260,,GT SHARPENER S988 1 SINGLE HOLE SOLID,PCS,357,1.36409,486.98013
835261,,GT SHARPENER T988 1 SINGLE HOLE TRANSPARENT,PCS,936,1.42609,"1,334.82"
835262,,GT SHARPENER S988 2 DOUBLE HOLE SOLID,PCS,3,2.97629,8.92887
835281,,EBEST CONSTRUCTION PAPER 9X12 10s,PACK,-2,14.46429,-28.92858
835291,,EBEST FORMAL THEME ELEMENTARY,PCS,400,15.46875,"6,187.50"
835294,,EBEST MUSIC WRITING BOOK BIG,PCS,300,10.16517,"3,049.55"
835297,,EBEST SULATING PANGWAKAS,PCS,600,10.16518,"6,099.11"
835345,,ARIES WRITING NB PRINCESS 200X80LVS,PCS,"2,400.00",13.83929,"33,214.30"
835378,,KIDDY GIANT CRAYONS No10 72s,SET,144,62.5,"9,000.00"
835743,,ARIES COMPO NB NEON VIBRANT 200X80L,PCS,38,7.42857,282.28566
836055,,TEEN ART WATER COLOR No18,SET,24,20.89288,501.42912
836081,,ADVANCE UNIVERSITY YARN NB FANCY NOTES 80L,PCS,512,80.35714,"41,142.86"
836238,,EBEST FORMAL THEME SECONDARY,PCS,200,10.44645,"2,089.29"
836292,,UNIQUE GLOSSY FILE FOLDER 14PTS SHORT RED,PCS,"3,000.00",2.99777,"8,993.31"
836296,,UNIQUE GLOSSY FILE FOLDER 14PTS SHORT ORANGE,PCS,"3,000.00",2.92187,"8,765.61"
836297,,UNIQUE GLOSSY FILE FOLDER 14PTS SHORT YELLOW,PCS,"2,500.00",2.99777,"7,494.43"
836298,,UNIQUE GLOSSY FILE FOLDER 14PTS SHORT PINK,PCS,"2,000.00",2.92188,"5,843.76"
836299,,UNIQUE GLOSSY FILE FOLDER 14PTS SHORT GREEN,PCS,"2,700.00",2.99777,"8,093.98"
836300,,UNIQUE GLOSSY FILE FOLDER 14PTS SHORT BLUE,PCS,"3,000.00",2.92187,"8,765.61"
836302,,UNIQUE GLOSSY FILE FOLDER 14PTS SHORT VIOLET,PCS,"1,500.00",2.92188,"4,382.82"
836422,,LEAD WRITING PAD GRADE 2 100X80L,PAD,"1,700.00",6.96429,"11,839.29"
836427,,LEAD WRITING PAD GRADE 4 100X80L,PAD,10,6.071,60.71
836522,,TOPLINE UNIVERSITY AVANTAGE NEON YARN 80LVS,PCS,200,14.34375,"2,868.75"
836545,,ARIES UNIVERSITY NB NEON VIBRANT 100X80LVS,PCS,"2,100.00",14.11607,"29,643.75"
836738,,PLASTIC FOLDER THICK SHORT E286A RED,PCS,338,8.16,"2,758.08"
836739,,PLASTIC FOLDER THICK SHORT E286A ORANGE,PCS,240,5.30358,"1,272.86"
836740,,PLASTIC FOLDER THICK SHORT E286A YELLOW,PCS,168,5.30358,891.00144
836741,,PLASTIC FOLDER THICK SHORT E286A GREEN,PCS,180,5.30358,954.6444
836742,,PLASTIC FOLDER THICK SHORT E286A WHITE,PCS,360,5.08929,"1,832.14"
836743,,PLASTIC FOLDER THICK SHORT E286A BLUE,PCS,264,5.08929,"1,343.57"
836746,,PLASTIC FOLDER THICK LONG E287F RED,PCS,-1,5.58036,-5.58036
836748,,PLASTIC FOLDER THICK LONG E287F YELLOW,PCS,-2,5.58036,-11.16072
836788,,PLASTIC FOLDER THICK SHORT E286A PINK,PCS,144,5.30358,763.71552
836855,,S O D BALLPEN SEMI GEL GREEN 40x50s,PCS,400,3.17411,"1,269.64"
837274,,DUTERTE POSTCARD,PCS,144,0.84819,122.13936
837276,,DUTERTE POSTER,PCS,50,4.7768,238.84
837277,,CHART 16TH PHILIPPINE PRESIDENT,PCS,299,2.14288,640.72112
837293,,001 B4 FOOTBALL GRAIN BAG,PCS,16,16.07125,257.14
837294,,001 A4 FOOTBALL GRAIN BAG,PCS,28,13.39286,375.00008
837295,,002 B4 OXFORD DOUBLE LEATHER BAG,PCS,16,25,400
837296,,002 A4 OXFORD DOUBLE LEATHER BAG,PCS,39,17.85718,696.43002
837300,,004 A4 WEAR GAUZE CLIP/NET CLAMP GRINDING BAG,PCS,40,11.60725,464.29
837328,,S O D US PREM BONDPAPER S20 SHORT 500s,REAM,"2,370.00",105.35714,"249,696.42"
837329,,S O D US PREM BONDPAPER S20 LONG 500s,REAM,"1,780.00",124.50893,"221,625.90"
837343,,B & E PUSH PINS IN CARD No8827 30s,CARD,168,6.20536,"1,042.50"
837344,,B & E PUSH PINS IN CARD No8828 50s,CARD,169,8.25893,"1,395.76"
837348,,ENLIVO YELLOW PAD 80LVS,PAD,500,27.00893,"13,504.47"
837687,,PRESSBOARD FOLDER THICK LONG E387F ORANGE,PCS,108,10.04464,"1,084.82"
837688,,PRESSBOARD FOLDER THICK LONG E387F TRANS WHITE,PCS,526,10.04464,"5,283.48"
837711,,ADVANCE COMPO NB SUPERMAN 200x80LVS,PCS,800,80.35714,"64,285.71"
837774,,PRESSBOARD FOLDR THICK SHORT E386A RED,PCS,192,7.85716,"1,508.57"
837775,,PRESSBOARD FOLDR THICK SHORT E386A VIOLET,PCS,192,7.85713,"1,508.57"
837776,,PRESSBOARD FOLDR THICK SHORT E386A ORANGE,PCS,96,7.85717,754.28832
837777,,PRESSBOARD FOLDR THICK SHORT E386A WHITE,PCS,444,10.2,"4,528.80"
837778,,PRESSBOARD FOLDR THICK SHORT E386A YELLOW,PCS,96,7.85717,754.28832
837779,,PRESSBOARD FOLDR THICK SHORT E386A GREEN,PCS,144,10.2,"1,468.80"
837780,,PRESSBOARD FOLDR THICK SHORT E386A BLUE,PCS,132,7.85713,"1,037.14"
837784,,CLEARBOOK REFILL FC THICK PR 27 20R TH,SET,300,19.19643,"5,758.93"
838082,,TEAMSTAR EXP PLASTIC ENV LONG PE 1 ASSTD COL,PCS,598,38.16964,"22,825.44"
838221,,PLASTIC FOLDER THICK SHORT E286A VIOLET,PCS,120,5.30358,636.4296
838224,,PRESSBOARD FOLDR THICK SHORT E386A PINK,PCS,192,7.85713,"1,508.57"
838441,,DELI 39445 WHITE GLUE 40ML,PCS,36,12.71429,457.71444
838442,,DELI 39446 WHITE GLUE 80ML,PCS,132,19.14286,"2,526.86"
838530,,DELI 7091 GLUE STICK 8GMS,PCS,144,12.71429,"1,830.86"
838532,,DELI 7092 GLUE STICK 20GMS,PCS,144,22.35714,"3,219.43"
838566,,TEAMSTAR EXP ZIPPER PLASTIC ENV ZEB 2 ASSTD,PCS,"1,600.00",38.16964,"61,071.42"
838661,,TEAMSTAR FILM CARBON CP 1 SHORT BLUE,PCS,"2,000.00",3.57143,"7,142.86"
838664,,TEAMSTAR FILM CARBON CP 2 LONG BLUE,PCS,"1,600.00",3.1808,"5,089.28"
838669,,TEAMSTAR FILM CARBON CP 4 LONG BLACK,PCS,500,4.01786,"2,008.93"
839815,,TM METAL FASTENER TM 960 50s,BOX,30,25.44643,763.3929
839820,,TM COMPUTER RBN SPOOL BLACK No8750/8755 100s,PCS,900,16.96429,"15,267.86"
839858,,WRAPPER COATED BAPTISM,PCS,299,2.14286,640.71514
839954,,GT 388 WHITEBOARD MARKER BLUE,PCS,384,12.05358,"4,628.57"
839955,,GT 666 HIGHLIGHTER PEN YELLOW,PCS,60,8.03571,482.1426
840114,,ADVANCE UNIVERSITY NB UN YARN 80LVS,PCS,200,13.21875,"2,643.75"
840116,,TOPLINE COMPO NB COLOR BLAST 200X75/80LVS,PCS,"1,800.00",7.3125,"13,162.50"
840235,,TOPLINE YARN NB COLOR BLAST 80LVS,PCS,"1,000.00",7.69708,"7,697.08"
840363,,INSPIRE WHITE BOND WRITNG PAPER S20 SHORT 20s,PACK,300,14.98661,"4,495.98"
840364,,INSPIRE WHITE BOND WRITNG PAPER S20 SHORT 50s,PACK,300,34.15179,"10,245.54"
840366,,INSPIRE WHITE BOND WRITNG PAPER S20 LONG 50s,PACK,50,36.96429,"1,848.21"
840367,,INSPIRE WHITE BOND WRITNG PAPER S20 A4 20s,PACK,100,16.47321,"1,647.32"
840368,,INSPIRE WHITE BOND WRITNG PAPER S20 A4 50s,PACK,100,36.5625,"3,656.25"
840375,,COLOR LIFE NEON ART PAPER YELLOW 10s,PACK,100,14.46429,"1,446.43"
840376,,COLOR LIFE NEON ART PAPER GREEN 10s,PACK,100,14.46429,"1,446.43"
840377,,COLOR LIFE NEON ART PAPER ORANGE 10s,PACK,100,14.46429,"1,446.43"
840378,,COLOR LIFE NEON ART PAPER PINK 10s,PACK,100,14.46429,"1,446.43"
840379,,COLOR LIFE NEON ART PAPER FUSCHIA 10s,PACK,100,14.46429,"1,446.43"
840460,,EHB FOLDER LOCAL SHORT PINK,PCS,500,5.82589,"2,912.95"
840462,,EHB FOLDER LOCAL SHORT YELLOW,PCS,500,5.82589,"2,912.95"
840463,,EHB FOLDER LOCAL SHORT ORANGE,PCS,500,5.82589,"2,912.95"
840464,,EHB FOLDER LOCAL SHORT GREEN,PCS,500,5.82589,"2,912.95"
840465,,EHB FOLDER LOCAL SHORT RED,PCS,500,5.82589,"2,912.95"
840466,,EHB FOLDER LOCAL SHORT BLUE,PCS,500,5.82589,"2,912.95"
840469,,EHB FOLDER LOCAL LONG YELLOW,PCS,100,6.83036,683.036
840470,,EHB FOLDER LOCAL LONG ORANGE,PCS,100,6.83036,683.036
840471,,EHB FOLDER LOCAL LONG GREEN,PCS,200,6.83036,"1,366.07"
840472,,EHB FOLDER LOCAL LONG RED,PCS,100,6.83036,683.036
840473,,EHB FOLDER LOCAL LONG BLUE,PCS,100,6.83036,683.036
840785,,TOPLINE WRITING NB IKAW LANG ANG IIBIGIN 80LVS,PCS,200,7.45315,"1,490.63"
841188,,SUPER T FOLDER ST L PINK LONG,PCS,500,4.24107,"2,120.54"
841190,,SUPER T FOLDER ST L ORANGE LONG,PCS,100,2.54465,254.465
841191,,SUPER T FOLDER ST L YELLOW LONG,PCS,500,4.24107,"2,120.54"
841247,,TM STAPLE WIRE No35 T20005,BOX,200,19.08482,"3,816.96"
841345,,INSPIRE WHT BOND WRTNG PAPER S24 SHORT 20s,PACK,200,16.875,"3,375.00"
841720,,JULSANNE ART PAPER ASSORTED 20s,PACK,49,9.7433,477.4217
841721,,JULSANNE US BONDPAPER S20 SHORT 20s,PACK,300,11.04241,"3,312.72"
841722,,JULSANNE US BONPAPER S20 A4 20s,PACK,300,11.47543,"3,442.63"
841970,,FLORINA/JULSANNE OSLO PAPER 10s,PACK,100,9.375,937.5
842359,,NEXTLIGHT ASIA MAP OUTLINE,PCS,97,2.90175,281.46975
842367,,NEXTLIGHT PHILIPPINE POLITICAL MAP SMALL,PCS,110,6.7,737
843237,,STREPSILS WARM 36x8s,PACK,"2,397.00",47.43036,"113,690.57"
843777,,DECORA SOLID COL FOLDER PLASTIC LONG YELLOW,PCS,-1,6.1942,-6.1942
844060,,VALIANT COLUMNAR NOTEBOOK KRAFT 24COLUMNS,PCS,50,28.125,"1,406.25"
844072,,SHIVLAX SLIDING FOLDER SHORT/A4 PINK,PCS,144,2.89286,416.57184
844073,,SHIVLAX SLIDING FOLDER SHORT/A4 RED,PCS,360,2.89286,"1,041.43"
844076,,SHIVLAX SLIDING FOLDER SHORT/A4 YELLOW,PCS,84,3.34821,281.24964
844077,,SHIVLAX SLIDING FOLDER LONG CLEAR,PCS,312,3.21429,"1,002.86"
844079,,SHIVLAX SLIDING FOLDER LONG RED,PCS,324,3.21428,"1,041.43"
844080,,SHIVLAX SLIDING FOLDER LONG GREEN,PCS,312,3.21429,"1,002.86"
844081,,SHIVLAX SLIDING FOLDER LONG BLUE,PCS,132,3.8,501.6
844082,,SHIVLAX SLIDING FOLDER LONG YELLOW,PCS,456,3.21429,"1,465.72"
844195,,MERIT LESSON PLAN K 12 ELEM LEVEL 80L,PCS,140,53.23664,"7,453.13"
844198,,MERIT SCHOOL REGISTER K 12,PCS,150,29.63173,"4,444.76"
844243,,ANDREA BLACKBOARD/WHITEBOARD MINI ERASER,PCS,216,6.69643,"1,446.43"
844326,,DELI EG00312 RULER 30CM,PCS,60,13.21429,792.8574
844334,,DECORA SOLID COL FOLDER PLASTIC SHORT PINK,PCS,216,5.22319,"1,128.21"
844337,,DECORA SOLID COL FOLDER PLASTIC SHORT BLACK,PCS,240,5.45536,"1,309.29"
844374,,IDEA WORKS FILE FOLDER 14PTS YELLOW SHORT,PCS,"3,000.00",3.66071,"10,982.13"
844375,,IDEA WORKS FILE FOLDER 14PTS BLUE SHORT,PCS,"2,000.00",3.66071,"7,321.42"
844376,,IDEA WORKS FILE FOLDER 14PTS PINK SHORT,PCS,"2,500.00",3.66071,"9,151.78"
844377,,IDEA WORKS FILE FOLDER 14PTS ORANGE SHORT,PCS,"3,500.00",3.66071,"12,812.49"
844378,,IDEA WORKS FILE FOLDER 14PTS RED SHORT,PCS,"2,500.00",3.66071,"9,151.78"
844424,,GLOBE TRANSPARENT RULER FLEXIBLE 12inch,PCS,240,5.84821,"1,403.57"
844451,,IDEA WORKS FILE FOLDER 14PTS GREEN SHORT,PCS,"3,000.00",3.66071,"10,982.13"
844608,,SINARSPECTRA CARTOLINA 80GSM IT 170 PINK,PCS,100,4.01786,401.786
844609,,SINARSPECTRA CARTOLINA 80GSM IT 180 BLUE,PCS,"1,400.00",4.01786,"5,625.00"
844610,,SINARSPECTRA CARTOLINA 80GSM IT 185 LAVENDER,PCS,"1,000.00",4.01786,"4,017.86"
844611,,SINARSPECTRA CARTOLINA 80GSM IT 200 GOLD,PCS,800,4.01786,"3,214.29"
844612,,SINARSPECTRA CARTOLINA 80GSM IT 250 RED,PCS,600,4.01786,"2,410.72"
844614,,SINARSPECTRA CARTOLINA 80GSM IT 230 PARROT,PCS,300,4.01786,"1,205.36"
844626,,ZIGZAG RECORD BOOK 160PP,PCS,50,31.25,"1,562.50"
844627,,ZIGZAG RECORD BOOK 200PP,PCS,100,36.60714,"3,660.71"
844629,,ZIGZAG RECORD BOOK 500PP,PCS,100,69.64286,"6,964.29"
844686,,OK FLASHCARD OK100 NUMBERS 1 100,SET,10,23.14732,231.4732
844761,,ENLIVO WRITING PAD GRADE 1 100x80LVS,PAD,"2,000.00",9.64286,"19,285.72"
844762,,ENLIVO WRITING PAD GRADE 2 100x80LVS,PAD,"2,800.00",9.64286,"27,000.01"
844763,,ENLIVO WRITING PAD GRADE 3V 100x80LVS,PAD,"2,800.00",9.64286,"27,000.01"
844764,,ENLIVO WRITING PAD GRADE 4 100x80LVS,PAD,"2,000.00",9.64286,"19,285.72"
844765,,ENLIVO INTERMEDIATE PAD 80LVS,PAD,"2,850.00",16.60714,"47,330.35"
844781,,TM CBR2 CLEARBOOK REFILL LONG 10s,PACK,100,10.17857,"1,017.86"
844782,,TM CBR1 CLEARBOOK REFILL SHORT 10s,PACK,150,9.33036,"1,399.55"
844798,,MASTER M1688 ABC ERASER 48s,PCS,336,0.83705,281.2488
844799,,TM 286 PLASTIC FOLDER THICK SHORT ASSORTED,PCS,434,5.58037,"2,421.88"
844834,,TALIBA PLASTIC ENVELOP PUSHLOCK ASSORTED,PCS,60,44.64283,"2,678.57"
844895,,TM TFC 01 FOLDER COVER SHORT,PCS,900,5.6,"5,040.00"
844920,,CPPI UNIVERSITY NB SPIRAL PROJECT GREEN 80LVS,PCS,300,13.0357,"3,910.71"
845048,,ARIES UNIVERSITY NB SPIRAL WITTY 100X80LVS,PCS,400,14.11608,"5,646.43"
846257,,BMAP FILE FOLDER SHORT RED,PCS,"1,000.00",2.23214,"2,232.14"
846258,,BMAP FILE FOLDER SHORT GREEN,PCS,"1,000.00",2.23214,"2,232.14"
846259,,BMAP FILE FOLDER SHORT YELLOW,PCS,"1,000.00",2.23214,"2,232.14"
846263,,BMAP FILE FOLDER SHORT VIOLET,PCS,300,2.7,810
846562,,B & E STAPLE WIRE No35 0-8741 10s,PCS,190,6.04911,"1,149.33"
846579,,MAC PAPER STATEMENT ENV LOCAL 6X9 2SIDE 10s,PACK,38,13.30356,505.53528
846582,,MAC PAPER TW COPY PAPER SUB20 LONG 100s,PACK,200,65.04464,"13,008.93"
846585,,MAC BOND PAPER SUB20 SHORT 100s,PACK,20,43.4375,868.75
846651,,DORCO THUMBTACKS 24s,SBOX,"3,576.00",3.42262,"12,239.29"
846683,,NEXLIGHT ASIA POLITICAL MAP SMALL,PCS,96,5.80354,557.13984
846684,,CONSOLIDATED CASH REGISTER TAPE 76MM IN PLSTIC 4s,ROLL,440,11.92857,"5,248.57"
846745,,DOUBLE A BOOKPAPER 70GSM SHORT 5/1,REAM,910,151.78571,"138,125.00"
846746,,DOUBLE A BOOKPAPER 70GSM LONG 5/1,REAM,"1,000.00",178.57143,"178,571.43"
846747,,DOUBLE A BOOKPAPER 70GSM A4 5/1,REAM,"2,200.00",160.71429,"353,571.44"
846796,,DELI G00302 FLEXIBLE RULER 30CM/12INCH,PCS,90,15.92857,"1,433.57"
847144,,DONG A MY GEL 0.5 GREEN REFILL 12s,PCS,"1,284.00",11.25,"14,445.00"
847693,,MICA QUIZ PAD 1/4 400/80LVS,PAD,"3,600.00",3.41518,"12,294.65"
847694,,MICA QUIZ PAD 1/2 CROSSWISE 200/80LVS,PAD,"2,000.00",6.83036,"13,660.72"
847695,,MICA QUIZ PAD 1/2 LENGHTWISE 200/80LVS,PAD,"3,600.00",6.83036,"24,589.30"
848181,,S O D PACKAGING TAPE 2x45Y CLEAR,ROLL,840,13.46741,"11,312.62"
848183,,S O D STATIONERY TAPE 1x45Y 3CORE BP,ROLL,"1,008.00",6.92857,"6,984.00"
848184,,S O D STATIONERY TAPE 1x45Y 3CORE IP,ROLL,288,7.44821,"2,145.08"
848247,,FORTUNE WHITEWOVE MIMEO BATAAN S18 SHORT,REAM,302,101.7857,"30,739.28"
848248,,FORTUNE WHITEWOVE MIMEO BATAAN S18 LONG,REAM,13,120.26787,"1,563.48"
848260,,FORTUNE GROUNDWOOD S18/50G LONG,REAM,148,97.05357,"14,363.93"
848281,,TM CCP3 CREPE PAPER WHITE,PCS,400,4.45313,"1,781.25"
848760,,FORTUNE NEWSPRINT CANADA RED SHORT,REAM,140,72.32143,"10,125.00"
848761,,FORTUNE NEWSPRINT CANADA RED LONG,REAM,310,85.49108,"26,502.23"
848772,,ARIES COMPO NB FINELINE W/ MARGIN 200x80LVS,PCS,"1,200.00",9.13393,"10,960.72"
848773,,ARIES WRITING NB FINELINE W/ MARGIN 200x80LVS,PCS,"1,000.00",14.73214,"14,732.14"
848968,,FORTUNE NEWSPRINT BLUE HANSON SHORT,REAM,640,62.5,"40,000.00"
848969,,FORTUNE NEWSPRINT BLUE HANSON LONG,REAM,810,75.89288,"61,473.23"
849098,,TM CCP20 CREPE PAPER PURPLE,PCS,150,4.45313,667.9695
849100,,TM CCP 21 CREPE PAPER RED,PCS,400,4.45313,"1,781.25"
849111,,TM CCP45 CREPE PAPER BRIGHT YELLOW,PCS,200,4.45313,890.626
849112,,TM CCP10 CREPE PAPER ROYAL BLUE,PCS,400,4.45313,"1,781.25"
849163,,INSPIRE WHITE BOND WRITING PAPER S24 A4 20s,PACK,100,17.87946,"1,787.95"
849457,,B & E RULER No8911 30cm 48s,PCS,335,9.83929,"3,296.16"
849458,,B & E PROTRACTOR BIG No8912 48s,PCS,287,7.94643,"2,280.63"
849660,,INSPIRE WHITE BOND WRITING PAPER S24 A4 50s,PACK,100,37.96875,"3,796.88"
849739,,PIONEER WHITE GLUE 24x120G,BOT,144,20.35713,"2,931.43"
