ALTURAS MAIN,,,,,,,
INVENTORY VALUATION REPORT,,,,,,,
"AS OF DECEMBER 31, 2021",,,,,,,
ITEM CODE,VARIANT CODE,DESCRIPTION,UOM, QUANTITY , COST W/O VAT , TOTAL COST ,
177203,,TIGA BUNGA CALIFORNIA SQUID 100/155G,CAN,397,29.8483,"11,849.78",
177204,,TIGA BUNGA CALIFORNIA SQUID 48/15oz,CAN,344,65.82143,"22,642.57",
177218,,FIONA COLOGNE RASPBERRY FT 36/25ML,PCS,39,10.48661,408.97779,
177219,,FIONA COLOGNE RASPBERRY FT 36/50ML,PCS,42,17.47768,734.06256,
177220,,FIONA COLOGNE RASPBERRY FT 24/75ML,PCS,93,23.88616,"2,221.41",
177221,,FIONA COLOGNE RASPBERRY FT 24/100ML,PCS,55,27.57589,"1,516.67",
177222,,FIONA COLOGNE RASBERRY SPRAY 36/50ML,PCS,45,24.85714,"1,118.57",
177223,,FIONA COLOGNE COOL BURST FT 36/50ML,PCS,38,17.47768,664.15184,
177224,,FIONA COLOGNE COOL BURST FT 24/75ML,PCS,29,23.88625,692.70125,
177225,,FIONA COLOGNE COOL BURST FT 24/100ML,PCS,40,27.57589,"1,103.04",
177226,,FIONA COLOGNE COOL BURST SPRAY 36/50ML,PCS,63,24.85714,"1,566.00",
177227,,FIONA COLOGNE YTHFUL BLISS FT 36/50ML,PCS,28,18.08036,506.25008,
177228,,FIONA COLOGNE YTHFUL BLISS FT 24/75ML,PCS,83,23.88616,"1,982.55",
177229,,FIONA COLOGNE YTHFUL BLISS FT 24/100ML,PCS,26,27.57589,716.97314,
177230,,FIONA COLOGNE YTHFUL BLISS SPRAY 36/50ML,PCS,50,24.85714,"1,242.86",
177231,,FIONA COLOGNE BUBLY PINK FT 36/25ML,PCS,52,10.48661,545.30372,
177232,,FIONA COLOGNE BUBLY PINK FT 36/50ML,PCS,67,17.47768,"1,171.00",
177233,,FIONA COLOGNE BUBLY PINK FT 24/75ML,PCS,33,23.88616,788.24328,
177234,,FIONA COLOGNE BUBLY PINK FT 24/100ML,PCS,13,27.57589,358.48657,
177235,,FIONA COLOGNE BUBLY PINK SPRAY 36/50ML,PCS,35,24.85714,869.9999,
177236,,FIONA COLOGNE ICE GLACIER FT 36/25ML,PCS,89,10.48661,933.30829,
177237,,FIONA COLOGNE ICE GLACIER FT 36/50ML,PCS,75,17.47768,"1,310.83",
177238,,FIONA COLOGNE ICE GLACIER FT 24/75ML,PCS,37,23.88625,883.79125,
177239,,FIONA COLOGNE ICE GLACIER FT 24/100ML,PCS,41,27.57589,"1,130.61",
177240,,FIONA COLOGNE ICE GLACIER SPRAY 36/50ML,PCS,46,24.85714,"1,143.43",
177247,,GRIPS SGEL STRONG HOLD CLEAR 72x60G,PCS,59,10.29241,607.25219,
177248,,GRIPS SGEL STRONG HOLD CLEAR 48/130G,PCS,27,17.86607,482.38389,
177249,,GRIPS SGEL STRONG HOLD YELLOW 72/50G,PCS,95,10.29464,977.9908,
177251,,GRIPS SGEL STRONG HOLD GREEN 72/50G,PCS,25,10.29241,257.31025,
177252,,GRIPS SGEL STRONG HOLD GRN 48/125G/130G,PCS,4,17.86607,71.46428,
177253,,GRIPS SGEL STRONG HOLD ASSTD 48/12/14G,PCS,123,1.11663,137.34549,
177254,,GRIPS WAX HARD AND MAT 36/12/5G,PCS,948,2.71875,"2,577.38",
177255,,GRIPS WAX HARD AND SHINY 36/12/5G,PCS,979,2.71875,"2,661.66",
177258,,SMIRNOFF VODKA RED 12x700ML,BOT,12,395.08929,"4,741.07",
177270,,COCA COLA LIGHT 8/2L,BOT,2,56.07891,112.15782,
177284,,CENTURY CORNED TUNA 48/100G,CAN,3,14.29,42.87,
177288,,CENTURY CHILI CORNED TUNA 48/180G,CAN,1,26.04632,26.04632,
177289,,BIRCH TREE FULL CREAM MILK 15/12/26G,PCS,-1,6.11607,-6.11607,
177290,,FAVORITE SANDO BAG LARGE WHITE 100s,PACK,131,71.16071,"9,322.05",
177299,,DOWNY SUNRISE FRESH REFILL 6x1.48L,PCS,16,218.76726,"3,500.28",
177301,,SELECTA STERILIZED MILK FAMILY PACK 12x1L,PCS,230,45.11012,"10,375.33",
177307,,KRAFT EDEN MELT SARAP 24x440G/430G,PCS,167,157.28795,"26,267.09",
177330,,KNORR REAL SABAW PORK 288/12G,PCS,-1,51.66946667,-51.66946667,
177333,,YOUNGS STYLING GEL ASSTD 50/12/14G,PCS,"1,809.00",1.14583,"2,072.81",
177341,,SYMPLY G KERATIN SHP W/ARGAN OIL TP 240x2/20ML,PCS,495,7.64286,"3,783.22",
177343,,SOSRO FRUIT TEA APPLE SUP 10x200ML,PCS,16,6.57143,105.14288,
177344,,SOSRO FRUIT TEA STRAWBERRY SUP 10x200ML,PCS,8,6.57143,52.57144,
177345,,SOSRO FRUIT TEA LEMON SUP 10x200ML,PCS,43,6.57143,282.57149,
177349,,MODESS WINGS 16s+ALL NIGHT 4s at P98 12pk,PACK,1,74.055,74.055,
177350,,1368 ALUM FOIL RND TRAY W/CVR D8.4xH1.6 25s,SET,20,308.08036,"6,161.61",
177360,,B31 FOOD KEEPER,PCS,17,15.57143,264.71431,
177361,,1369 ALUM FOIL RND TRAY W/CVR D9xH4 5s,SET,50,67.13393,"3,356.70",
177362,,B32 FOOD KEEPER,PCS,3,20.49107,61.47321,
177370,,HERSHEYS CHOCO TUBE HAZELNUT 12x24x18G,PCS,288,14.19568,"4,088.36",
177371,,B43 LUNCH BOX,PCS,2,11.16964,22.33928,
177372,,B44 FOOD KEEPER,PCS,-7,15.72321,-110.06247,
177373,,B27 TUMBLER W/COVER,PCS,5,13.24107,66.20535,
177374,,B28 TUMBLER,PCS,2,11.75,23.5,
177376,,666 A STRAINER,PCS,8,21.10714,168.85712,
177377,,666 COL STRAINER,PCS,8,12.83036,102.64288,
177380,,JUNNA WIL YOYO POKEMON W/LIGHTS,PCS,-1,9.82143,-9.82143,
177383,,SYMPLY G KERATIN COND CAMELIA OIL 30x12+2/22ML,PACK,151,54.99911,"8,304.87",
177386,,ZIP KIDS INSECT REPELLENT LOT 240/6ML,PCS,-493,4.4643,"-2,200.90",
177389,,REBISCO EXTREME CHOCO CTD SW 40/10s,PACK,77,41.72143,"3,212.55",
177393,,VALUE PLUS SPOON AND FORK WHT 6s 00609,PACK,1,18.52667,18.52667,
177395,,22 HAPPY PUTO LARGE,PCS,69,1.47324,101.65356,
177396,,12 HAPPY PUTO CUP MED,PCS,32,1.28571,41.14272,
177398,,SUSAN BAKER WHOLE MUSHROOM 24/284G,CAN,29,35.8724,"1,040.30",
177399,,SUSAN BAKER SLICED MUSHROOM 24/284G,CAN,48,35.20104,"1,689.65",
177400,,SUSAN BAKER PREM VERMICELLI 24/500G,PACK,19,100.19546,"1,903.71",
177402,,SUSAN BAKER PREM VERMICELLI 60/100G,PACK,1,24.33311,24.33311,
177410,,MIMIFLO FB NURSERY RHYME ASSTD 12/12/5oz,PCS,35,79.52667,"2,783.43",
177414,,MEGA PRIME CHOICES OYSTER SAUCE REG 12x875G,PCS,5,101.09524,505.4762,
177418,,HERSHEYS CHOCO TUBES CKIES n CRME 12x24x18G,PCS,288,14.19565,"4,088.35",
177423,,HERSHEYS SYMPHONY TOFFEE 10x36x42G,PCS,360,37.81399,"13,613.04",
177429,,1369 ALUM FOIL RND TRAY W/CVR D9xH4 25s,PACK,43,331.07143,"14,236.07",
177437,,9246 HAPPY BASIN COLORED 14inches,PCS,1,20.7,20.7,
177449,,2510 HAPPY OVAL BASIN COLORED,PCS,-1,33.10714,-33.10714,
177455,,2090 HAPPY FLYSWATTER,PCS,1,7.36,7.36,
177456,,681 HAPPY HALO HALO CUP CRYSTAL TALL,PCS,2,37.25,74.5,
177458,,SWEET DART COOLER CANDY 30/55s,PACK,11,18.06875,198.75625,
177461,,ENSURE GOLD CHOCOLATE HMB 400G,CAN,-6,719.92411,"-4,319.54",
177466,,BATATA CRYSTAL JELLY TIES 40/12s,TIE,-3,7.51714,-22.55142,
177469,,BATATA JELLY STICK W/CONT 160s,CANN,23,121.30469,"2,790.01",
177471,,ENERVON HP CHOCO POWDER 14/10/40G,PCS,-9,23.16076,-208.44684,
177472,,683 HAPPY HALO HALO CUP BOWL,PCS,-5,37.25,-186.25,
177474,,11 HAPPY PUTO CUP SMALL,PCS,-551,1.10714,-610.03414,
177475,,33 HAPPY STRAINER PLASTIC 12cm,PCS,27,19.3125,521.4375,
177476,,255 HAPPY OVAL TRAY,PCS,35,31.26786,"1,094.38",
177479,,MENTOS PURE WINTERGREEN 12/10/26G,PCS,6,25.1075,150.645,
177484,,2508 HAPPY SHOPPING BASKET,PCS,12,28.97321,347.67852,
177487,,2505 HAPPY DISH DRAINER,PCS,12,43.22321,518.67852,
177489,,2501 HAPPY MESH TRAY SMALL,PCS,15,12.41964,186.2946,
177491,,248 HAPPY OVAL BAKER WIDE,PCS,23,11.5,264.5,
177492,,068 HAPPY GLASS HOLDER,PCS,13,17.9375,233.1875,
177498,,301 HAPPY WASTE BASKET,PCS,2,17.47321,34.94642,
177499,,245 HAPPY KIDDIE PLATE,PCS,21,15.63417,328.31757,
177502,,252 HAPPY BOWL SMALL,PCS,25,8.27679,206.91975,
177504,,701 HAPPY SOAP CASE SINGLE,PCS,-1,8.74,-8.74,
177505,,940 HAPPY ICE CREAM CUP ORD,PCS,1,6.67,6.67,
177506,,940 HAPPY ICE CREAM CUP CRYSTAL,PCS,41,13.33929,546.91089,
177507,,9800 HAPPY SERVING TRAY,PCS,3,42.3,126.9,
177512,,9305 HAPPY FOOD KEEPER SMALL,PCS,14,11.96,167.44,
177513,,088 HAPPY HANGER ROUND CLASS B,PCS,1,3.1,3.1,
177521,,306 HAPPY WASTE BASKET,PCS,1,30.35,30.35,
177522,,NURSY BABY WIPES UNSCENTED 60/30s,PACK,2,28.31458,56.62916,
177528,,914 SUNNY WARE FLAT HANGER 6s,PCS,-6,9.89286,-59.35716,
177530,,MB102 A n W TWISSOR 12s,PCS,2,21.20556,42.41112,
177565,,TODAYS SPAGHETTI SAUCE SUP 1KL/900G,PACK,47,44.76488,"2,103.95",
177570,,DEL MONTE CARBONARA PASTA SAUCE 48/200G,PACK,670,25.71968,"17,232.19",
177587,,YEN YEN FAB SOFTENER WHITE 24/500ML,PCS,-2,709.8214615,"-1,419.64",
177605,,A AND B CANDLE ESPERMA No6 100/20s VARIANT,PACK,132,43.75,"5,775.00",
177606,,A AND B CANDLE ESPERMA No10 150/10s VARIANT,PACK,-1,33.93,-33.93,
177608,,A AND B CANDLE ESPERMA No16 250/4s VARIANT,PACK,-1,20.98,-20.98,
177617,,VIDEOKE QUEEN LONGANISA 6/20/12s,PACK,-1,8.03571,-8.03571,
177620,,BAGUIO CANOLA OIL 12/1.8L,PCS,1,169.10333,169.10333,
177621,,BAGUIO CANOLA OIL 20/0.9L,PCS,40,100.53571,"4,021.43",
177622,,BAGUIO CANOLA OIL 30/500ML,PCS,1,46.07867,46.07867,
177627,,ANLENE UHT VANILLA 8x3/180ML Sv9.50,PACK,1,65.67,65.67,
177628,,ANLENE UHT CHOCOLATE 8x3/180ML Sv9.50,PACK,-1,60.52679,-60.52679,
177633,,5552 169 4 SCOOP LADDLE,PCS,1,30.356,30.356,
177634,,SKINWHITE TEENS WHT LOT GLAM BERRY 48/50ML,PCS,-4,38.48214,-153.92856,
177635,,SKINWHITE TEENS WHT LOT GLAM BRRY 100ML,PCS,-144,49.55357,"-7,135.71",
177636,,SUNSILK SHP STRONG n LNG PRICE OFF 12x350ML,PCS,48,102.34821,"4,912.71",
177640,,LIBERTY BEEF LUNCHEON MEAT 8/3/375G,CAN,-9,49.465,-445.185,
177642,,LIBERTY PORK LUNCHEON MEAT 16/3/250G,CAN,-27,27.78588,-750.21876,
177648,,HOLY CANDLE PROCESSION No3 5.00 WHT 5s,PACK,46,16.0714,739.2844,
177788,,SEM GXA15261 CHRISTMAS ARRANGEMENT,SET,-1,260.71429,-260.71429,
177833,,ENERGEN CHAMPION TWIN PACK 12x10x2/35G,PCS,-191,9.09836,"-1,737.79",
177834,,HYGIENIX GERMKILL ALC W/MOISTRZR TS 24x250ML,PCS,451,46.97061,"21,183.75",
177845,,H AND Y YOGURT FRUIT STICK 40/180G,PACK,-5,22.63393,-113.16965,
177846,,H AND Y YOGURT FRUIT LONG STICK 40/280G,PACK,-9,28.15804,-253.42236,
177868,,SYMPLY G KERATIN SHP CAMELIA OIL TP 240x2/20ML,PCS,759,7.64286,"5,800.93",
177870,,SAN MIG CREAM WHITE COFFEE 8x30/25G Sv5,PACK,3,148.2221,444.6663,
177872,,SAN MIG CREMA WHITE COFFEE 24x10+1/25G,PACK,37,50.77232,"1,878.58",
177873,,SAN MIG 3n1 BARAKO 24x10+1/17G,PACK,79,46.58705,"3,680.38",
177877,,IRISH SPRING SOAP ORIGINAL 8bar 9x29.6oz,PACK,36,241.74111,"8,702.68",
177881,,IRISH SPRING SOAP ICY BLAST 8bar 9x29.6oz,PACK,36,254.46429,"9,160.71",
177921,,STARR BABY DIAPER MINI PACK LARGE 40/4s,PACK,21,19.975,419.475,
177922,,STARR BABY DIAPER MINI PACK XL 40/4s,PACK,40,24.127,965.08,
177923,,STARR BABY DIAPER ECONOMY SML 16/10s,PACK,15,37.93733,569.05995,
177926,,STARR BABY DIAPER ECONOMY XL 16/10s,PACK,2,59.84989,119.69978,
177927,,STARR BABY DIAPER BIG PACK SML 8/20s,PACK,7,75.1875,526.3125,
177991,,MOGU MOGU LYCHEE n MELON 12x2/320ML Sv10,PACK,109,39.59972,"4,316.37",
177994,,JDX 4032 METAL/HAND PUMP,PCS,3,114.29,342.87,
178052,,MOTHERS BEST G BAGOONG CLASSIC 24/250G,PCS,44,56.13132,"2,469.78",
178053,,MOTHERS BEST G BAGOONG SWEET 24/250G,PCS,35,56.13132,"1,964.60",
178059,,DOMEX GERMKILL LEMON EXPLOSION 24/500ML,PCS,72,65.02604,"4,681.87",
178060,,AXE DEO SPRAY ICE CHILL 12x150ML,PCS,99,162.27753,"16,065.48",
178061,,AXE DEO SPRAY ICE CHILL 36x50ML,PCS,125,3.83944,479.93,
178065,,NGOYONG POWDER 500G,PACK,-1,-,-,
178077,,MR CHEFS AP DRESSING SUP 36/220ML,PCS,1,16.51786,16.51786,
178082,,SISTERS PANTY LINER BREATHABLE 48/8s,PACK,417,7.47377,"3,116.56",
178096,,JIMMS 3 plus 1 COFFEE W/GINSENG 36/12/20G,PCS,"1,806.00",4.54218,"8,203.18",
178103,,SELECTA MOO CHOCO 4x6/245ML Sv25,PACK,2,95.57589,191.15178,
178104,,JIMMS BLACK COFFEE PLUS GINSENG 24/48/2G,PCS,"3,052.00",3.4375,"10,491.25",
178105,,BECHAR KRAFT PAPER BAG No4 40x100s,PACK,92,38.48214,"3,540.36",
178106,,LACTUM POWDER 3plus 4x2000G,BOX,-3,843.96875,"-2,531.91",
178109,,NIVEA DEO INV BLK n WHT CLR RO B1T1 12x2/50ML,PACK,-1,80.36611,-80.36611,
178120,,DEL MONTE PINEAPPLE JCE VIT FE 4/5+1/202,PACK,-1,88.92,-88.92,
178129,,EMPEROR ALL PURPOSE FLOUR 24x400G,PACK,140,32.32515,"4,525.52",
178137,,K2 ZJA ASSTD SHAPE BABY RATTLE,PCS,-1,38.83929,-38.83929,
178148,,EMPEROR ALL PURPOSE FLOUR 12x800G,PACK,74,63.04018,"4,664.97",
178158,,KWIK MULTI INSECT KILLER WB 12/300ML,PCS,27,114.87128,"3,101.52",
178159,,KWIK MULTI INSECT KILLER WB 12/500ML,PCS,56,169.00744,"9,464.42",
178172,,HAYEANAS SLIPPER HX 218 LARGE VARIANT,PAIR,5,35.14,175.7,
178177,,ARCOR TORTITAS BLACK 24/125G,PACK,37,24.82125,918.38625,
178179,,PARADISO SARD TOMATO SAUCE EOC 100/155G,CAN,24,12.98705,311.6892,
178180,,PARADISO SARD TOMATO SCE CHILI EOC 100/155G,CAN,313,13.06821,"4,090.35",
178181,,PARADISO MACKEREL TOMATO SAUCE 100/155G,CAN,-11,11.65333,-128.18663,
178183,,PARADISO SARD TOMATO SAUCE 48/425G,CAN,-1,23.25,-23.25,
178187,,PERMEX TUNA ADOBO 50x155G,CAN,1,14.82,14.82,
178189,,PERMEX TUNA CALDERETA 50/155G,CAN,-1,14.821,-14.821,
178191,,PERMEX TUNA SWEET N SOUR 50/155G,CAN,-3,41.73,-125.19,
178193,,PERMEX TUNA HOT AND SPICY 50/155G,CAN,1,26.68,26.68,
178195,,PERMEX TUNA FLAKES IN OIL 48/184G,CAN,-4,25.94643,-103.78572,
178197,,PERMEX TUNA FLAKES N OIL HOT SPICY 48/184G,CAN,3,26.04464,78.13392,
178203,,MARCA PINA SOY SAUCE DOY POUCH 200ML,PCS,716,6.80952,"4,875.62",
178204,,MARCA PINA SUKANG PUTI DOY PCH 200ML/220ML,PCS,999,4.96905,"4,964.08",
178206,,HAPPY FESTIVAL CHEFS BEST MARGARINE 1/2KL,PACK,279,43.75,"12,206.25",
178207,,HAPPY FESTIVAL POP CORN 250G,PACK,125,13.39286,"1,674.11",
178215,,PONDS WHITE BEAUTY F FOAM 288x5G/4G,PCS,-7,3.88393,-27.18751,
178246,,REGENT MIXED CAKES 8/10/30G,PACK,1,68.46,68.46,
178257,,DEL MONTE FIT N RIGHT BURN PINEAPPLE 12/1L,PCS,79,56.06622,"4,429.23",
178258,,DEL MONTE FIT N RIGHT PINE ORANGE 12/1L,PCS,1,54.31473,54.31473,
178262,,SUGO HOT AND SPICY PEANUTS 24x120G/100G,PACK,4,20.03088,80.12352,
178266,,CARONIA FROSTED BLISS 12/8ML,PCS,-1,30.3575,-30.3575,
178267,,CARONIA FROSTED CRYSTAL 12/8ML,PCS,-1,19.87,-19.87,
178271,,CARONIA FROSTED BLUE VELVET 12/8ML,PCS,21,30.36,637.56,
178283,,555 DRAGON KING PLASTIC KIDDIE PLATE 4D,PCS,2,31.035,62.07,
178284,,AXE ROLL ON ICE CHILL 24x40ML,PCS,1,78.17958,78.17958,
178286,,KOKI CHOCOLATE COOKIES 14/20s,PACK,221,14.56505,"3,218.88",
178293,,BREEZE LIQ DET STAIN ACTION BULA 4x3L,PCS,4,356.69866,"1,426.79",
178294,,CLOSE UP TP WHITE ATRCT NAT SMILE 36x100G,PCS,75,57.79194,"4,334.40",
178295,,CLOSE UP TP WHITE ATRCT NAT GLOW 36x100G,PCS,256,57.79194,"14,794.74",
178298,,COMFORT LIQ DET GLAMOUR CARE 108x70ML,PCS,73,9.99107,729.34811,
178302,,COMFORT LIQ DET CASUAL CARE 108x70ML,PCS,108,9.99107,"1,079.04",
178305,,COMFORT FABCON GLAMOUR POU 12x800ML,PCS,-2,153.34821,-306.69642,
178306,,COMFORT FABCON GLAMOUR 360x24ML,PCS,14,89.28571,"1,250.00",
178310,,HONAI LUMPIA SARIWA CHEESE FLAVOR 10/20s,PACK,7,15.875,111.125,
178329,,EVER BILENA LIP n CHEEK STAIN SPLASH RED 15ML,PCS,-1,114,-114,
178344,,NAN OPTIPRO THREE 6x2/650G,BOX,5,"1,001.13","5,005.65",
178407,,HOPEWELL SPOON n FORK CASE HOLDER,PCS,-8,8.92857,-71.42856,
178438,,RICH PURE DUTCH COCOA 18/200G,PACK,36,72.82738,"2,621.79",
178441,,RICH WHITE SUGAR SACHET 25/50s,PACK,25,32.94643,823.66075,
178442,,RICH WHITE SUGAR SACHET 18/100s,PCS,"1,900.00",0.64732,"1,229.91",
178443,,RICH BROWN SUGAR SACHET 25/50s,PACK,8,27.63393,221.07144,
178444,,RICH BROWN SUGAR SACHET 18/100s,PCS,900,0.54993,494.937,
178445,,RICH CONFECTIONER 14/1KL,PACK,68,77.80612,"5,290.82",
178447,,RICH COFFEE CREAM 18/50/5G,PACK,44,47.80407,"2,103.38",
178448,,RICH COFFEE CREAM 10/100/5G,PCS,600,0.92991,557.946,
178465,,MONTANO BANGUS IN OLIVE OIL 24x228G,PCS,22,127.90179,"2,813.84",
178500,,CHOYO CHOYO WAFER STK STRAWBERRY 6x850G,JAR,57,75.45536,"4,300.96",
178502,,YF 4663 ROUND HAIR BAND W/STONE 12s,PCS,3,4.78316,14.34948,
178503,,CC1022 PONYTAIL 2s,PACK,1,8.9285,8.9285,
178504,,CC702 PONYTAIL 2s,PACK,6,6.25,37.5,
178507,,CC706 PONYTAIL 6s,PACK,1,15.17859,15.17859,
178508,,CC57206 PONYTAIL 6s,PACK,1,15.1785,15.1785,
178509,,CC704 PONYTAIL 4s,PACK,13,10.7143,139.2859,
178513,,FOLGERS SIMPLY SMOOTH COFFEE 11.5oz,JAR,6,411.39286,"2,468.36",
178515,,FOLGERS CLASSIC ROAST COFFEE 11.3oz,JAR,11,250.31994,"2,753.52",
178520,,TREE TOP APPLE GRAPE FRUIT DRINK 6/1.5L,BOT,1,98.5253,98.5253,
178521,,KNORR CHICKEN CUBES SINGLE 10G,PCS,"9,062.00",3.90485,"35,385.75",
178531,,THAI HERITAGE SWEET CHILI SAUCE 12/200ML,PCS,3,62.5,187.5,
178571,,MELLO BANANA SPLIT CHOCO FILLED 20/24s,PACK,207,17.35714,"3,592.93",
178574,,JOANS SWEET KAONG GREEN 24/8oz 227G,PCS,26,29.44643,765.60718,
178576,,JOANS SWEET KAONG YELLOW 24/8oz 227G,PCS,24,26.33917,632.14008,
178577,,JOANS SWEET KAONG RED 24/12oz 340G,PCS,80,38.28051,"3,062.44",
178578,,JOANS SWEET KAONG GREEN 24/12oz 340G,PCS,59,38.28051,"2,258.55",
178580,,JOANS SWEET KAONG YELLOW 24/12oz 340G,PCS,1,35.71458,35.71458,
178581,,JOANS SWEET KAONG RED 12/24oz 680G,PCS,16,74.35193,"1,189.63",
178582,,JOANS SWEET KAONG GREEN 12/24oz 680G,PCS,21,74.35193,"1,561.39",
178583,,JOANS SWEET KAONG WHITE 12/24oz 680G,PCS,26,74.35193,"1,933.15",
178584,,JOANS SWEET KAONG YELLOW 12/24oz 680G,PCS,13,63.62,827.06,
178586,,JOANS SWEET KAONG GREEN 12/32oz 907G,PCS,16,82.45,"1,319.20",
178588,,JOANS SWEET KAONG YELLOW 12/32oz 907G,PCS,-15,76.786,"-1,151.79",
178589,,JOANS NATA DE COCO RED 24/8oz 227G,PCS,56,24.29315,"1,360.42",
178590,,JOANS NATA DE COCO GREEN 24/8oz 227G,PCS,90,24.29315,"2,186.38",
178591,,JOANS NATA DE COCO WHITE 24/8oz 227G,PCS,73,24.29315,"1,773.40",
178592,,JOANS NATA DE COCO YELLOW 24/8oz 227G,PCS,1,24.29315,24.29315,
178593,,JOANS NATA DE COCO RED 24/12oz 340G,PCS,72,32.391,"2,332.15",
178594,,JOANS NATA DE COCO GREEN 24/12oz 340G,PCS,67,32.391,"2,170.20",
178595,,JOANS NATA DE COCO WHITE 24/12oz 340G,PCS,103,32.391,"3,336.27",
178596,,JOANS NATA DE COCO YELLOW 24/12oz 340G,PCS,91,32.391,"2,947.58",
178597,,JOANS NATA DE COCO RED 12/24oz 680G,PCS,1,49.32292,49.32292,
178598,,JOANS NATA DE COCO GREEN 12/24oz 680G,PCS,8,49.32292,394.58336,
178599,,JOANS NATA DE COCO WHITE 12/24oz 680G,PCS,13,49.32292,641.19796,
178600,,JOANS NATA DE COCO YELLOW 12/24oz 680G,PCS,1,49.32292,49.32292,
178601,,JOANS NATA DE COCO RED 12/32oz 907G,PCS,9,58.89286,530.03574,
178602,,JOANS NATA DE COCO GREEN 12/32oz 907G,PCS,9,58.89286,530.03574,
178603,,JOANS NATA DE COCO WHITE 12/32oz 907G,PCS,1,60.71,60.71,
178604,,JOANS NATA DE COCO YELLOW 12/32oz 907G,PCS,16,58.89286,942.28576,
178621,,ELLIE UNBLEACHED AP FLOUR 10x2/500G P79,PACK,100,59.1017,"5,910.17",
178628,,3398B BEAUTY DOLL,PCS,2,25,50,
178631,,SKYFLAKES CRACKERS 10x24s wf SARD,PACK,3,97.89205,293.67615,
178634,,CIF SPRAY ANTI MOULD 6x435ML,PCS,1,142.24107,142.24107,
178657,,LOVED LIQ HS CHAMPAGNE N ROSE 12/500ML,PCS,36,36.25,"1,305.00",
178658,,LOVED LIQ HS FOREST N YLANG2X 12/500ML,PCS,19,36.25,688.75,
178659,,LOVED LIQ HS SKY N BLOSSOM 12/500ML,PCS,5,36.25,181.25,
178660,,LOVED LIQ HS AMETHYST N LAVENDER 12/500ML,PCS,48,36.25,"1,740.00",
178681,,CHAMPION POWDER NAT CITRUS FRESH 40G,PCS,136,2.975,404.6,
178683,,CHAMPION POWDER NAT CITRUS FRESH 96x120G,PCS,137,10.629,"1,456.17",
178684,,CHAMPION POWDER NAT CITRUS FRESH 24x500G,PACK,-21,34.75112,-729.77352,
178685,,CHAMPION POWDER NAT CITRUS FRESH 12x1KL,PACK,12,68.74107,824.89284,
178686,,CHAMPION POWDER NAT CITRUS FRESH 6x2KL,PACK,-6,144.48512,-866.91072,
178701,,206 1 JUMP ROPE,PCS,1,11.60708,11.60708,
178707,,BABYJOY SILICONE NIPPLE BLISTER MED 3s,CARD,66,42.51,"2,805.66",
178708,,GILLETTE RUBIE II POUCH 12x2s,PACK,-1,24.24107,-24.24107,
178709,,GILLETTE BLUE II ULTRA PIVOT 12x2s,PACK,-24,33.33036,-799.92864,
178711,,GLADE SENSATIONS REF I LOVE YOU 12/8G,PCS,20,50.15402,"1,003.08",
178720,,HOU SURGICAL FACE MASK BLACK 50s,PCS,"7,168.00",0.67857,"4,863.99",
178721,,HOU SURGICAL FACE MASK YELLOW 50s,PCS,-662,0.67857,-449.21334,
178739,,COMFORT FABCON GLAMOUR BOT 12x800ML,PCS,2,143.20536,286.41072,
178740,,COMFORT POWDER GLAMOUR SACHET 144x70G,PCS,147,94.0625,"13,827.19",
178741,,SUNLIGHT NO RINSE SANITIZER 12x500ML,PCS,76,118.40179,"8,998.54",
178742,,CLASSIC ROYALE SARD GRN6/RED6 12/155G WF,PACK,-1,105.85714,-105.85714,
178752,,KLIK NAIL POLISH FROSTED PINK LILY 12/7ML,PCS,14,10.38,145.32,
178754,,KLIK NAIL POLISH FRSTD GOLDEN MAUVE 12/7ML,PCS,2,10.385,20.77,
178755,,KLIK NAIL POLISH FROSTED 14K GOLD 12/7ML,PCS,-2,10.39,-20.78,
178757,,KLIK NAIL POLISH FROSTED ICED MOCHA 12/7ML,PCS,1,11.16071,11.16071,
178759,,KLIK NAIL POLISH FROSTED 24K GOLD 12/7ML,PCS,2,10.38,20.76,
178761,,KLIK NAIL POLISH FROSTED 18K GOLD 12/7ML,PCS,2,10.385,20.77,
178766,,KLIK NAIL POLISH FROSTED JADE FROST 12/7ML,PCS,1,10.38,10.38,
178767,,KLIK NAIL POLISH FROSTED OLIVE 12/7ML,PCS,1,10.385,10.385,
178781,,KLIK NAIL POLISH REG LAZY PINK 12/7ML,PCS,-3,11.16071,-33.48213,
178791,,KLIK NAIL POLISH REG NEON GREEN 12/7ML,PCS,7,11.16071,78.12497,
178796,,KLIK NAIL POLISH REG HOT PINK 12/7ML,PCS,-8,10.38,-83.04,
178798,,KLIK NAIL POLISH REG NEON PINK 12/7ML,PCS,1,10.38,10.38,
178801,,KLIK NAIL POLISH REG EXACTLY RED 12/7ML,PCS,-48,14.73333,-707.19984,
178807,,KLIK NAIL POLISH REG GREEN TEA 12/7ML,PCS,-22,10.38333,-228.43326,
178819,,FAVORITE SANDO BAG LARGE GREEN 100s,PACK,176,71.16071,"12,524.28",
178820,,COMFORT POWDER GLAMOUR POUCH 12x1250G,PACK,24,166.05878,"3,985.41",
178821,,FAVORITE SANDO BAG LARGE YELLOW 100s,PACK,-24,71.16071,"-1,707.86",
178843,,C 16 IPAK FOOD CONT RND CLR WLID 500ML,PCS,84,3.39285,284.9994,
