CENTRAL DISTRIBUTION CENTER,,,,,,
INVENTORY VALUATION REPORT,,,,,,
"AS OF November 05, 2021",,,,,,
ITEM CODE,VARIANT CODE,DESCRIPTION,UOM, QUANTITY , COST W/O VAT , TOTAL COST 
171562,,OISHI MARTYS CRACKLIN SALT VINEGAR 100/26G,PCS,2,3.81,7.63
171567,,MEGA PRIME CHOICES VERMICELLI 45G,PACK,1200,5.76,"6,911.26"
171568,,MEGA PRIME CHOICES VERMICELLI 250G,PACK,648,35.38,"22,925.60"
171569,,FRES MIXED JAR 12x600G,JAR,396,81.2,"32,155.47"
171585,,EXTRA BT MINI CORELESS 12/6s,PACK,120,29.41,"3,529.26"
171661,,LEWIS AND PEARL SS COLGN RAIN 125ML wf 70D075,PACK,42,11,462
171670,,LEWIS AND PEARL SS ICE WTR 125ML wf 70D075,PACK,14,11,154
171732,,MAXI PEEL FACIAL CLEANSER 135ML,PCS,396,30.21,"11,963.78"
171740,,MIKADO SARD GREEN 100/155G,CAN,8900,13.07,"116,328.79"
171741,,ATAMI SARD GREEN PLAIN 100x155G,CAN,1,13.07,13.07
171743,,EGGEE ASSTD 24s,PACK,16,16.35,261.53
171744,,EGGEE MILK 24s,PACK,320,16.35,"5,230.61"
171745,,HONNEE PIE ORANGE 20/24s,PACK,500,17.21,"8,605.02"
171746,,HONNEE PIE ORANGE 50s,PACK,200,35.81,"7,161.84"
171747,,MINI LENS 20/24s,PACK,280,16.35,"4,576.78"
171768,,LIGO FRUITT COCKTAIL n HEAVY SYRUP 12/850G,CAN,24,78.14,"1,875.30"
171769,,LIGO SLICED YELLOW CLING PEACHES 12/822G,CAN,60,69.91,"4,194.75"
171792,,MOTHERS BEST PICKLE RELISH 4/3.7KL,JAR,8,357.96,"2,863.70"
171803,,Q ONE MISUA 24/12/40G,PCS,864,2.83,"2,442.86"
171804,,MOTHERS BEST CALIF SDLESS RAISINS 36/4/35G,PCS,576,13.13,"7,560.00"
171806,,CALLA DET BAR FC BLUE 36x390G,BAR,720,15.65,"11,270.00"
171818,,CLEENE TOOTHBRUSH TRI COLOR 288s,PCS,336,26.76,"8,992.17"
171832,,JOLLY CORN OIL PURE CHOLESTEROL FREE 4/5L,PCS,12,625.7,"7,508.35"
171934,,SUPERMAX BUY 3 AC110 BUY 3 AD68 WF BLADES,PACK,1,62.25,62.25
171944,,WHITE KING FDGE BRWNIE n CRNKLE MIX 24/500G,BOX,1128,68.64,"77,426.31"
171952,,BABYJOY WATERFILLED TEETHER,PCS,288,38.63,"11,125.42"
171958,,CERES TAWAS POWDER PLAIN 288x25G,PCS,2724,4.46,"12,160.73"
171960,,SKINWHITE PW FACE CRM PDR WHT 12/12/8G/7G,PCS,144,15.83,"2,279.14"
171985,,YEN YEN DW LIQUID GREEN 48/350ML,PCS,2112,18.97,"40,071.42"
171986,,YEN YEN DW LIQUID GREEN 24/500ML,PCS,576,26.56,"15,300.00"
171987,,YEN YEN DW LIQUID GREEN 12x1L/900ML,PCS,156,34.15,"5,327.68"
171988,,YEN YEN DW LIQUID GREEN 4/1GAL,GAL,95,136.61,"12,977.68"
171989,,YEN YEN DW LIQUID YELLOW 48/350ML,PCS,2448,18.97,"46,446.42"
171990,,YEN YEN DW LIQUID YELLOW 24/500ML,PCS,336,26.56,"8,925.00"
171991,,YEN YEN DW LIQUID YELLOW 12x1L/900ML,PCS,312,34.15,"10,655.36"
171992,,YEN YEN DW LIQUID YELLOW 4/1GAL,GAL,137,136.61,"18,715.18"
171995,,YEN YEN FAB SOFTENER BLUE 24/500ML,PCS,3072,26.56,"81,600.00"
171996,,YEN YEN FAB SOFTENER BLUE 12x1L/900ML,PCS,2232,34.15,"76,226.80"
171997,,YEN YEN FAB SOFTENER BLUE 4/1GAL,GAL,480,136.61,"65,571.43"
172011,,LEWIS AND PEARL SS BLUE NAVY 125ML wf 70D075,PACK,42,47.32,"1,987.50"
172032,,LEWIS AND PEARL SS RUSH 125ML wf 70D075,PACK,14,11,154
172035,,MAGNOLIA CHOCOLAIT BIDA SWAK PK 6x6/110ML,PACK,60,55.88,"3,353.07"
172043,,MR HAT GULAMAN FLAVOR WHITE LYCHEE 25G,PCS,100,9.16,916.07
172044,,MR HAT GULAMAN FLAVOR BLACK GRAPE 25G,PCS,200,8.7,"1,740.54"
172045,,MR HAT GULAMAN FLAVOR ORANGE 25G,PCS,400,8.7,"3,481.07"
172104,,BALLANTINES 17YO WHISKY 700ML,BOX,6,"1,671.83","10,030.98"
172130,,SWEET BABY PREMIUM WIPES UNSENTED 18x90s,PACK,396,66.69,"26,410.06"
172131,,KAMI INTERFOLDED PAPER TOWEL 1PLY 30x175pulls,PACK,1860,28.79,"53,550.44"
172234,,FEMME BATHROOM TISSUE 2PLY 300sht 2/48r,BAG,10,271.51,"2,715.07"
172241,,SAFEGUARD SOAP WHITE 60/175G,PCS,600,41.93,"25,156.04"
172248,,CHAMPION TT PACK SUPRA CLEAN 48/155G+35G,PACK,3840,9.29,"35,680.01"
172299,,AJINOMOTO CRISPY FRY REG 14x12x30G,PCS,168,7.2,"1,210.28"
172361,,DAVAO ALIBABA HONEY SWEET CORN 20s,PACK,10364,14.46,"149,907.90"
172365,,DAVAO PRITONG ISDA CURLS 20s,PACK,1,14.46,14.46
172375,,KOPIKO BLACK POUCH BLACK 8x30/30G,PACK,144,158.34,"22,801.15"
172391,,ROYAL CHOICE JOLLY OLE CORNSTARCH 12/1KL,BOX,60,54.87,"3,292.43"
172392,,ROYAL CHOICE JOLLY OLE BREADING MIX 96/60G,PACK,960,6.88,"6,601.14"
172396,,GOLDEN BANANA CATSUP PLASTIC 12/1L,PCS,624,28.62,"17,857.44"
172398,,GOLDEN BANANA CATSUP PLASTIC 4/1GAL,GAL,48,74.03,"3,553.44"
172416,,SMILE BABY DIAPER VALUE PACK XL 8/32s,PACK,24,226.61,"5,438.57"
172417,,JELLIYUM JELLY STICK ASSTD FLAVOR 36x12s,PACK,1224,8.04,"9,835.71"
172420,,GREAT TASTE WHITE CARAMEL TP 12x10x50G,PCS,2160,8.27,"17,858.51"
172432,,ROYAL CHOICE WRINKLES RAISIN BOX 24/6/30G,PCS,720,10.05,"7,238.47"
172441,,LOTUS SANDO BAG JUMBO WHITE,PACK,110,159.51,"17,545.98"
172470,,COLGATE TP TRIPLE ACTION 2x145ML,PACK,621,146.46,"90,950.51"
172476,,COLGATE TP GREAT REG FLVR 2/195G FOR P149,PACK,1680,137.9,"231,677.59"
172486,,SMARTHEART CREAMY TREATS CHICKEN 24x60G,PCS,48,68.59,"3,292.46"
172487,,SMARTHEART CREAMY TREATS SQUID 24x60G,PCS,24,68.59,"1,646.23"
172489,,SMARTHEART CREAMY TREATS TUNA 24x60G,PCS,24,68.59,"1,646.23"
172492,,SPEED BABAD POWDER POWER WHITENER 12x1KG,PACK,204,73.76,"15,046.31"
172493,,SPEED BABAD POWDER POWER WHITENER 6x2KG,PACK,144,147.59,"21,252.30"
172494,,SOY MASTER SOYA MILK HONEY DEW 24/330ML,PCS,72,18.53,"1,334.41"
172495,,CERELAC BL MIXED FRUIT SOYA DHA 24/250G,BOX,1466,99.13,"145,324.67"
172511,,CENTURY TUNA FLAKES N VEGETABLE  OIL 48/95G,CAN,8016,18.8,"150,700.80"
172512,,CENTURY TUNA FLAKES HOT AND SPICY 48/95G,CAN,624,18.81,"11,735.89"
172530,,LOTUS SANDO BAG XL WHITE 100s,PACK,60,135.4,"8,124.11"
172583,,SILKA FACIAL CLEANSER CALAMANSI 144/75ML,PCS,1296,16.76,"21,724.07"
172584,,SILKA FACIAL CLEANSER CALAMANSI 72/150ML,PCS,432,26.6,"11,491.71"
172611,,HYGIENIX GERMKILL ALCOHOL 12x500ML,PCS,1788,54.23,"96,957.75"
172612,,HYGIENIX ALCOHOL W/MOISTURIZER 48x250ML,PCS,1536,30.2,"46,380.18"
172626,,FAMILYS CHOICE COFFEECOA 36x10x10G,PCS,1440,3.01,"4,339.28"
172628,,FAMILYS CHOICE TABLEYA POWDER 36x12x10G,PCS,2160,2.61,"5,641.08"
172638,,WINNER MEAT LOAF 100/150G,CAN,700,14.96,"10,473.75"
172682,,TAI HING OYSTER SAUCE 24/295ML,PCS,48,48.13,"2,310.00"
172683,,TAI HING OYSTER SAUCE 24/520ML,PCS,528,71.75,"37,884.00"
172684,,TAI HING OYSTER SAUCE 12/750ML,PCS,312,91.88,"28,665.00"
172685,,TAI HING OYSTER SAUCE 12/5LBS,PCS,120,175,"21,000.00"
172699,,J EM J CRANBERRY JUICE PB 24/460ML,PCS,240,36.75,"8,820.00"
172703,,J EM J COCONUT MILK 24/400ML,CAN,984,39.38,"38,745.00"
172704,,TAI HING WATER CHESTNUT 24/567G,CAN,48,52.5,"2,520.00"
172705,,TAI HING MUSHROOMS PIECES n STEM 284G,CAN,120,31.5,"3,780.00"
172706,,TAI HING MUSHROOMS CHOICE WHOLE 284G,CAN,240,33.25,"7,980.00"
172707,,TAI HING MUSHROOMS CHOICE WHOLE 198G,CAN,120,26.25,"3,150.00"
172719,,EGG O COOKIES REGULAR 24x100G,PACK,48,13.44,645.12
172726,,SILKA PREM WHTNG BW ORGE PAPAYA 48/200ML,PCS,48,51.74,"2,483.75"
172727,,SILKA PREM WHTNG BW ORGE PAPAYA 24/300ML,PCS,144,68.69,"9,891.27"
172751,,BRAGG APPLE CIDER VINEGAR 12/16oz,PCS,252,165.18,"41,625.00"
172756,,VENUS TAWAS DEO STICK SUNSHINE FRESH 72x60G,PCS,1,85.71,85.71
172775,,MITRA COOKING OIL SUP 6/1.8L,PACK,264,153.58,"40,546.04"
172778,,DUKES CURVY CUPS MILK CHOCOLATE 25/24s,PACK,775,15.28,"11,840.06"
172795,,MITRA COOKING OIL PB 12/950ML,PCS,300,80.07,"24,019.58"
172812,,RELISH VERMICELLI 100x200G,PACK,100,16.88,"1,687.50"
172813,,RELISH VERMICELLI PREMIUM 40x250G,PACK,80,34.07,"2,725.31"
172814,,RELISH VERMICELLI PREMIUM 20x500G,PACK,20,70.31,"1,406.25"
172815,,RELISH VERMICELLI PREMIUM 10x1KG,PACK,10,139.42,"1,394.20"
172850,,EGG O COOKIES CHOCOLATE 24x100G,PACK,96,13.44,"1,290.24"
172878,,DEFINE STYLING GEL SH YELLOW 72/125ML,PCS,216,16.07,"3,471.99"
172887,,EQ DRY DIAPER MINI PACK XXL 48/3s,PACK,1104,30.18,"33,318.51"
172888,,EQ DRY DIAPER JUMBO PACK XXL 4/36s,PACK,272,338.98,"92,201.87"
172988,,ARBOR MIST WHT ZINF EXOTIC FRUIT 12/750ML,BOT,180,245.09,"44,116.07"
172996,,MITRA COOKING OIL SUP 12/1L,PACK,444,79.24,"35,182.78"
173003,,SPLENDA FURNITURE POLISH 24/160ML,PCS,72,89.33,"6,431.68"
173004,,SPLENDA FURNITURE POLISH 12/330ML,PCS,60,158.84,"9,530.54"
173007,,SMART LIQUID DW DET LEMON 144/50ML,PCS,1296,4.4,"5,704.25"
173008,,PRIDE BAR BLUE 144/100G,PCS,144,3.56,511.92
173054,,TIGER ENERGY BIS ORIGINAL 60x50.4G,PACK,180,8.72,"1,570.47"
173055,,TIGER ENERGY BIS CHOCO 60/50.4G/42G,PACK,360,8.72,"3,140.94"
173078,,YOUNGS PARFUM FANTASY GARDEN 72/75ML,PCS,48,33.08,"1,587.60"
173080,,YOUNGS PARFUM FANTASY WET 72/75ML,PCS,48,33.08,"1,587.60"
173117,,PUREFOODS CORNED BEEF 24x2/210G Sve P10,PACK,576,139.77,"80,509.39"
173120,,ANCHOR FAMILY MILK CHOCO 12/700G,BOX,60,144.71,"8,682.81"
173163,,DATU PUTI SOY SAUCE 72/100ML,PACK,720,4.23,"3,044.49"
173164,,DATU PUTI WHITE VINEGAR 72x100ML,PACK,51694,3.83,"197,863.95"
173168,,JOLLY ELCANO SARD TOMATO SAUCE 50x155G,CAN,100,12.92,"1,292.47"
173169,,JOLLY ELCANO SARD TS CHILI 50x155G,CAN,200,13.32,"2,663.06"
173248,,YEN YEN FAB SOFTENER BLUE 48/350ML,PCS,11088,18.97,"210,374.95"
173290,,SUNBEST MARAS CHERRIES W/STEM 12x10oz,PCS,36,137.24,"4,940.81"
173292,,SUNBEST MARAS CHERRIES W/STEM 12/26oz,PCS,36,266.19,"9,582.69"
173332,,PALMOLIVE NAT SHP HEALTHY SMTH TRI 15ML,PCS,266978,4.06,"1,084,405.90"
173395,,KOJIE SAN SKIN LIGHTENING SOAP 48x135G,PCS,144,45.52,"6,554.52"
173396,,KOJIE SAN FACE LIGHTENING CREAM 48x30G,PCS,96,99.04,"9,507.86"
173397,,KOJIE SAN DRMWHITE ANTI AGING SOAP 135G,PCS,432,52.21,"22,555.26"
173402,,KOJIE SAN SKIN LIGHTENING SOAP 2/65G 50.00,PACK,1200,34.15,"40,982.15"
173410,,MONEA TINTS HAIR CELL BLACK 24/130G,PCS,7,91.88,643.13
173411,,MONEA TINTS HAIR CELL BURGUNDY 24/130G,PCS,12,91.88,"1,102.52"
173412,,MONEA TINTS HAIR CELL CHESTNUT 24/130G,PCS,4,91.88,367.5
173413,,MONEA TINTS HAIR CELL DRK BRWN 24/130G,PCS,14,91.88,"1,286.25"
173414,,MONEA TINTS HAIR CELL MAHOGANY 24/130G,PCS,16,91.88,"1,470.00"
173500,,DEL MONTE SS CREAMY n CHESSY PP 8x900G+900G,PACK,744,98.72,"73,450.93"
173509,,GREEN CROSS TTL DEF AB SANTZR SPRAY 12x300ML,PCS,84,53.95,"4,531.96"
173518,,AVEA NAT LOTION ALOE VERA 12x600ML,PCS,48,81.43,"3,908.57"
173519,,AVEA NAT LOTION COCOA BUTTER 12x600ML,PCS,240,81.43,"19,542.86"
173520,,AVEA NAT LOTION VITAMIN A n E 12x600ML,PCS,120,81.43,"9,771.43"
173538,,CLEENE FACIAL COTTON SIDE SEALED 80s,PACK,240,53.88,"12,931.49"
173539,,BABYFLO FB WITH HANDLE 9oz,PCS,276,84.26,"23,254.72"
173542,,BABYFLO PET JELLY SOOTHING N RELAXING 50G,PCS,228,44.84,"10,223.88"
173543,,BABYFLO PET JELLY UNSCENTED 12/50G,PCS,180,43.21,"7,778.42"
173544,,BABYFLO PET JELLY POWDER FRESH 12/50G,PCS,72,42.31,"3,046.06"
173595,,UNI AB HAND SOAP APPLE 24x1L,PCS,165,91.07,"15,026.79"
173596,,UNI AB HAND SOAP APPLE 24x500ML,PCS,456,53.13,"24,225.00"
173597,,UNI AB HAND SOAP FLORAL PINK 24x1L,PCS,144,91.07,"13,114.29"
173598,,UNI AB HAND SOAP FLORAL PINK 24x500ML,PCS,288,53.13,"15,300.00"
173601,,J SPRAY BLUE SERIES BLUE WATER 48x60ML,PCS,144,45.54,"6,557.14"
173604,,J SPRAY BLUE SERIES AQUATIC 48x60ML,PCS,156,45.54,"7,103.57"
173605,,J SPRAYS BLUE SERIES WAVE 48x60ML,PCS,144,45.54,"6,557.14"
173606,,J SPRAY PINK SERIES I DO 48x60ML,PCS,48,45.54,"2,185.71"
173610,,J SPRAY PINK SERIES BE WITH YOU 48x60ML,PCS,144,45.54,"6,557.14"
173615,,J SPRAY PINK SERIES LOVE FANTASY 48x60ML,PCS,48,45.54,"2,185.71"
173650,,PONDS WHITE BEAUTY CREAM 7G/6G,PCS,4032,9.41,"37,952.29"
173653,,UNI FREZ TAWAS UNSCENTED 144x50G,PCS,5328,6.83,"36,392.16"
173657,,BONNA MILK POWDER 8x800G,BOX,400,373.98,"149,593.50"
173666,,TIDE PC PWDR W/DOWNY GARDEN BLM JMBO 216x74G,PCS,7128,8.8,"62,747.00"
173677,,BONAMIL MILK POWDER 8x800G,BOX,544,373.98,"203,447.18"
173678,,BONAKID VANILLA 8x800G,BOX,416,362.64,"150,859.80"
173701,,UFC SPAGHETTI SAUCE 36/500G,PCS,2,34.25,68.49
173757,,SAFEGUARD SOAP LEMON FRESH 60x175G,PCS,720,44.26,"31,865.05"
173801,,DEL MONTE MR MILK YOG MANGO 16x6x100ML,PCS,5952,6.39,"38,045.54"
173802,,LEWIS AND PEARL SS NY BEATS 125ML wf 70D075,PACK,28,20,560
173807,,POPPLE APPLE FLAVORED SODA 24x500ML,PCS,1512,21.75,"32,891.91"
173924,,ENERGEN INSTANT CEREAL CHOCOLATE 8x30/40G,CASE,50,"1,266.73","63,336.53"
173939,,JIMMS GRANDEE BROWN COFFEE MIX 30x10x20G,PCS,300,4.54,"1,362.66"
173955,,NESCAFE BROWN COFFEE 8x30/27.5G,PACK,56,154.97,"8,678.19"
173956,,NESCAFE BROWN COFFEE 240x27.5G,PCS,4080,5.16,"21,068.10"
173957,,NESCAFE BROWN COFFEE TP 200x55G,PCS,13200,8.4,"110,844.62"
173960,,MIKKU YOGURT DRINK ORIGINAL 48x300ML,PCS,816,19.72,"16,093.56"
173961,,MIKKU YOGURT DRINK ORANGE 48x300ML,PCS,528,19.72,"10,413.48"
173963,,MIKKU YOGURT DRINK BLUEBERRY 48x300ML,PCS,816,19.72,"16,093.56"
173967,,POLIDENT ADHESIVE CREAM 12x40G,PCS,36,17.28,621.96
174010,,COWBOY BANANA CHIPS 24/20s,PACK,696,14.13,"9,835.35"
174029,,ANCHOR FAMILY MILK POWDER PLAIN 72x33G,PCS,1944,5.8,"11,278.52"
174037,,CHAMISUL GREEN GRAPE SOJU 20x360ML,BOT,1400,69.87,"97,824.37"
174041,,RED BULL INTL ENERGY DRINK SUGAR FREE 24x250ML,PCS,72,62.89,"4,527.87"
174050,,NIDO JUNIOR 36x180G,BOX,2521,76.89,"193,850.76"
174127,,BATATA CRYSTAL JELLY 48/12s,PACK,240,6.62,"1,589.37"
174129,,BATATA JELLY PUDDING 24/24s,PACK,240,14.9,"3,575.19"
174148,,KLEEN IT DW LIQUID LEMON 20x1L,PCS,120,32.54,"3,905.36"
174149,,KLEEN IT DW LIQUID LIME/KALAMANSI 20x1L,PCS,560,32.54,"18,225.00"
174153,,KLEEN IT DW LIQUID ANTI BAC 20x1L,PCS,1060,32.54,"34,497.32"
174154,,KLEEN IT DW LIQUID STRAWBERRY 20x1L,PCS,260,32.54,"8,461.61"
174171,,ZONROX BLEACH COL SAFE BLOSSOM 360/30ML,,30240,2.27,"68,781.48"
174176,,ROGERS MAYONICE 24/225ML,PCS,2,30.36,60.71
174232,,ROYAL CHOICE JOLLY OLE CHEF AP FLOUR 12x1KG,BOX,72,68.61,"4,940.28"
174253,,NIDO JUNIOR 20x400G,BOX,3700,170.44,"630,611.50"
174267,,SNOWBIRD SANDO BAG WHITE XL 20/50s,PACK,110,75.89,"8,348.21"
174334,,COLGATE TP FC CC SPICY 2/150ML,PACK,1134,129.3,"146,628.72"
174353,,SUNCREST CUPPKEYK CHOCO TOPPS 10/10/34G,PACK,1530,49.28,"75,399.98"
174363,,ROYAL DUTCH POST HORN SUPER STRONG 24x500ML,CAN,120,75.49,"9,058.93"
174448,,JERSEY CONDENSED MILK 48/390G,CAN,1584,25,"39,600.02"
174468,,PONDS MAGIC BB TALCUM 6x6x50G,PCS,180,63.63,"11,453.16"
174471,,PONDS VIT MICELLARWATER ROSE 16x3x100ML,PCS,192,62.89,"12,074.63"
174475,,SURF FABCON CHARCOAL FRESH POUCH 12x800ML,PACK,12,87.55,"1,050.61"
174476,,SURF FABCON CHARCOAL FRESH POUCH 6x1.5L,PCS,24,166.88,"4,005.14"
174477,,SURF FABCON CHARCOAL FRESH 360x25ML,PCS,24840,3.62,"89,849.76"
174478,,SURF FABCON ANTIBAC W/MINT BTL 12x800ML,PCS,156,97.62,"15,228.93"
174498,,SURF FABCON ANTIBAC W/MINT POUCH 12x800ML,PACK,192,87.55,"16,809.76"
174499,,SURF FABCON ANTIBAC W/MINT POUCH 6x1.5L,PCS,36,166.88,"6,007.71"
174500,,SURF FABCON ANTIBAC W/MINT 360x25ML,PCS,16560,3.62,"59,899.84"
174510,,SNOWLAR VEGETABLE LARD 35KL,PAIL,82,"2,325.89","190,723.21"
174513,,SUPER TIBAY 2N1 WFOAM SLIM PACK 144s,PCS,432,23.91,"10,327.50"
174532,,VITRESS CUTICLE COAT INSTANT RELAX 144x15ML,PCS,288,34.05,"9,806.24"
174534,,ALASKA POWDER FIILED MILK 12x1KG,PACK,1380,193.82,"267,465.32"
174537,,FAVORITE SANDO BAG TINY YELLOW 100s,PACK,700,20.09,"14,062.50"
174538,,FAVORITE SANDO BAG TINY WHITE 100s,PACK,550,20.09,"11,049.11"
174542,,DOVE WMN STICK CUCUMBER N GRN TEA 12x20G,PCS,36,58.65,"2,111.56"
174547,,DOVE WMN STICK UNSCENTED 12x40G,PCS,84,144.31,"12,122.45"
174550,,DOVE WMN ROLL ON WHTNG UNSCENTED 24x40ML,PCS,336,86.81,"29,168.54"
174562,,COLGATE PLAX PEPPERMINT 96x60ML,PCS,960,26.38,"25,324.10"
174563,,COLGATE PLAX PEPPERMINT 12/500ML,PCS,96,175.63,"16,860.72"
174564,,COLGATE PLAX FRESH MINT 96x60ML,PCS,1152,21.86,"25,179.48"
174574,,UFC BANANA CATSUP 20/12/25G,PCS,2640,2.22,"5,850.19"
174576,,PUREFOODS CHINESE LM 12/2/350G,PACK,180,116.47,"20,964.75"
174578,,GLADE SENSATIONS REF MORNING FRSH 12/8G,PCS,108,50.15,"5,416.58"
174589,,FAVORITE SANDO BAG TINY GREEN 100s,PACK,650,20.09,"13,058.04"
174590,,CORN BITS SUPER BAWANG NAT GARLIC 25/250G,PACK,25,29.14,728.44
174612,,SAN MIG COFFEE 3N1 SF ORIGINAL 20/20/7G,PCS,8000,4.36,"34,892.56"
174615,,EQ DRY DIAPER MEGA PACK MEDIUM 4/84s,PACK,160,513.97,"82,234.40"
174616,,EQ DRY DIAPER MEGA PACK XL 4/60s,PACK,184,471.83,"86,816.56"
174617,,EQ DRY DIAPER MEGA PACK LARGE 4/72s,PACK,68,494.23,"33,607.61"
174634,,LACTUM POWDER 1plus 24/370G/350G,BOX,3096,164.58,"509,552.25"
174643,,MUNCHER SASHIMI CRACKERS 15/20s,PACK,150,15.05,"2,257.50"
174666,,MASTER FS WHTNG PLUS 24x100G,PCS,192,119.98,"23,036.50"
174686,,IFP MABUHAY CORN CHIPS CHEESE 12s,PACK,1,7.63,7.63
174701,,SURF POWDER KALAMANSI 57G,PACK,129594,4.03,"522,026.66"
174704,,SILKA PAPAYA WHITENING SOAP PP 144/45G,PCS,6336,10.71,"67,885.74"
174711,,SURF POWDER TAWAS 57G,PCS,137664,4.03,"554,533.99"
174712,,SURF POWDER SUNFRESH 65G,PCS,224352,4.03,"903,728.00"
174730,,RAUCH HAPPY DAY CRANBERRY TB 12/1L,BOX,540,89.15,"48,143.08"
174735,,FISTIK FISH CRACKER 15/20s,PACK,225,15.05,"3,386.25"
174737,,MUNCHER COATED PEAS BEEF SPICY 50/200G,PACK,500,22.74,"11,370.63"
174738,,MUNCHER GREEN PEAS ORIG 50/200G,PACK,550,22.74,"12,507.69"
174742,,KNICKKNACKS CHOCO ON CHOCO 100/21G,PACK,1900,4.72,"8,962.79"
174816,,CELL 5X9 HD BOXER PLAIN,PACK,4740,10.86,"51,462.84"
174880,,CELL 5X9 HD ROLL BAG BOXER,ROLL,1175,10.09,"11,860.16"
174893,,SUNGOLD INST HOT CHOCO 24/10/30G,BOX,48,145.59,"6,988.12"
174895,,SUNBEST MARAS CHERRIES W/STEM 12/16oz,JAR,36,187.18,"6,738.33"
174900,,PETGARD DOG GROOMING SHP 240ML,PCS,2,120.78,241.56
174950,,HAPEE KIDDIE TP BUBBLEGUM 108/40G,PCS,432,19.39,"8,377.43"
174951,,VITRESS HAIR CUT COAT CLASSIC 288/15ML,PCS,576,26.38,"15,194.29"
174954,,REXONA MEN DEO LOTION QUANTUM 3ML,PCS,46440,5.43,"251,969.51"
174955,,REXONA WMN DEO LOTION PASSION 3ML,PCS,75600,5.43,"410,182.92"
174980,,ANSELL CANNERS BLUE 9,PAIR,1,55.69,55.69
174997,,PRINGLES ORIGINAL 14x161G/149G,CAN,1400,75.89,"106,250.00"
175009,,PRIMO SPARKLING JUICE 6x750ML,BOT,150,141.02,"21,152.34"
175025,,EL HOMBRE PARTY MIX 6/700ML,PACK,12,214.94,"2,579.22"
175027,,JERGENS LIQUID SOAP EXTRA MOIST 20/200ML,PCS,160,79.95,"12,792.23"
175028,,JERGENS LIQUID SOAP EXTRA MOIST 10/500ML,PCS,180,129.27,"23,269.39"
175036,,NIDO JUNIOR 10x2/375G,BOX,642,321.05,"206,116.28"
175054,,FRESCA CORNED TUNA 48x95G,CAN,480,9.59,"4,604.43"
175063,,LEWIS AND PEARL SS PINK PSN 125ML wf 70D075,PACK,42,1.25,52.5
175065,,NIDO 3plus 4x4/600G,BOX,24,917.89,"22,029.36"
175067,,LEWIS AND PEARL SS CANDY KISS 125ML wf 70D075,PACK,42,11,462
175069,,LEWIS AND PEARL SS COOL FNTSY 125ML wf 70D075,PACK,14,4.5,63
175076,,ANEJO GOLD RHUM 12x700ML,BOT,300,76.32,"22,896.20"
175111,,ENSURE GOLD VANILLA HMB 400G,CAN,193,683.93,"131,998.21"
175112,,ENSURE GOLD VANILLA HMB 850G,CAN,630,"1,424.08","897,170.62"
175113,,GOLDEN FIESTA PALM OIL SUP 24/500ML,PACK,72,44.52,"3,205.49"
175117,,SAFEGUARD SOAP CALAMANSI 216/42G,PCS,216,8.39,"1,812.24"
175159,,SENORITA SARDINES GREEN 100/145G,CAN,1700,12.73,"21,644.64"
175180,,UNI PAK SQUID IN NATURAL INK 48/425G,CAN,480,60.45,"29,016.86"
175227,,JADE LAUNDRY SOAP BLUE SINGLES 144s,PCS,288,6.7,"1,928.57"
175229,,JADE LAUNDRY SOAP WHITE SINGLES 144s,PCS,288,6.7,"1,928.57"
175289,,MIXMATE APRICOT 12/750ML,BOT,24,133.93,"3,214.29"
175293,,GENIUS KID BISCUIT 15/20s,PACK,180,22.58,"4,063.50"
175342,,CHICKEN CHIPS SWEET N SPICY 10/20s,PACK,200,13.39,"2,678.57"
175355,,MASTER WHTNG PLUS FACIAL SCRUB 24/50G,PCS,72,67.86,"4,886.09"
175360,,BLACK BEAUTY FIX HAIR REPAIR CC 72/30ML,PCS,132,50.02,"6,602.31"
175362,,BLACK BEAUTY SHINE HAIR POLISH CC 72/30ML,PCS,72,50.02,"3,601.26"
175363,,BLACK BEAUTY SHAMPOO CRYSTAL AD 288/10ML,PCS,432,4.46,"1,924.56"
175364,,BLACK BEAUTY SHAMPOO CRYSTAL AD 24/120ML,PCS,48,45.97,"2,206.44"
175372,,BABYFLO TEETHER GEL FILLED,PCS,72,57.86,"4,165.80"
175390,,KNORR SINIGANG W/GABI 144/44G,PCS,4464,18.62,"83,119.59"
175405,,PHARMALINE ORANGE ADULT DIAPER MED 12x10s,PACK,1128,118.3,"133,446.45"
175426,,CLEAR SHP COOL SPORT MENTHOL 288x12ML,PCS,17856,4.19,"74,862.89"
175435,,LACTUM POWDER 3plus 24x370G/350G,BOX,1440,161.06,"231,927.88"
175437,,HAPPY FESTIVAL SPECIAL ODONG SHORT 15s,PACK,134,24.21,"3,244.77"
175441,,ISLAND SKY PREM STICK ODONG 10/165G,PACK,72,14.37,"1,034.46"
175456,,FAVORITE SANDO BAG MED GREEN 100s,PACK,250,38.57,"9,642.86"
175471,,SENORITA SARDINES RED 100/145G,CAN,6008,13.18,"79,176.85"
175487,,NESTOGEN LR TWO 6x2/650G 1.3KL,BOX,84,481.97,"40,485.08"
175493,,PHARMALINE ORANGE ADULT DIAPER LARGE 12x10s,PACK,384,140.62,"54,000.00"
175497,,BIOGENIC ETHYL ALCOHOL 70P 72/75ML,PCS,1224,13.13,"16,070.06"
175498,,BIOGENIC ETHYL ALCOHOL 70P 60/150ML,PCS,2160,22.32,"48,210.10"
